location,continent,date,population,new_cases,total_cases,new_deaths,total_deaths,new_vaccinations,total_vaccinations
Germany,Europe,2021-03-04,83783945,2700.7,1506947.29,40.22,18348.23,173045.98,16146569.99
Germany,Europe,2021-03-05,83783945,2857.87,1509805.16,33.58,18381.82,174301.0,16320870.99
Germany,Europe,2021-03-06,83783945,2686.37,1512491.53,24.34,18406.16,175551.76,16496422.75
Germany,Europe,2021-03-07,83783945,2754.12,1515245.65,43.74,18449.9,176797.92,16673220.66
Germany,Europe,2021-03-08,83783945,3261.26,1518506.91,50.84,18500.74,178039.16,16851259.82
Germany,Europe,2021-03-09,83783945,3366.89,1521873.8,42.51,18543.25,179275.16,17030534.98
Germany,Europe,2021-03-10,83783945,2554.12,1524427.92,36.32,18579.57,180505.59,17211040.57
Germany,Europe,2021-03-11,83783945,2496.71,1526924.63,36.1,18615.67,181730.13,17392770.7
Germany,Europe,2021-03-12,83783945,2295.71,1529220.34,38.71,18654.39,182948.44,17575719.14
Germany,Europe,2021-03-13,83783945,3109.45,1532329.78,43.14,18697.52,184160.18,17759879.32
Germany,Europe,2021-03-14,83783945,2996.77,1535326.55,25.34,18722.86,185365.03,17945244.35
Germany,Europe,2021-03-15,83783945,2520.16,1537846.71,46.32,18769.18,186562.64,18131806.99
Germany,Europe,2021-03-16,83783945,2022.13,1539868.84,32.79,18801.97,187752.67,18319559.66
Germany,Europe,2021-03-17,83783945,2007.66,1541876.49,20.02,18821.99,188934.78,18508494.44
Germany,Europe,2021-03-18,83783945,2479.67,1544356.16,21.52,18843.51,190108.64,18698603.08
Germany,Europe,2021-03-19,83783945,2567.93,1546924.09,34.85,18878.36,191273.88,18889876.96
Germany,Europe,2021-03-20,83783945,1609.02,1548533.11,17.08,18895.44,192430.18,19082307.14
Germany,Europe,2021-03-21,83783945,2177.02,1550710.14,28.76,18924.21,193577.18,19275884.32
Germany,Europe,2021-03-22,83783945,2814.03,1553524.16,39.72,18963.92,194714.54,19470598.86
Germany,Europe,2021-03-23,83783945,2130.49,1555654.65,21.03,18984.96,195841.91,19666440.77
Germany,Europe,2021-03-24,83783945,2687.86,1558342.51,23.33,19008.28,196958.94,19863399.71
Germany,Europe,2021-03-25,83783945,2354.42,1560696.93,31.34,19039.62,198065.29,20061465.0
Germany,Europe,2021-03-26,83783945,1709.43,1562406.37,16.25,19055.87,199160.6,20260625.6
Germany,Europe,2021-03-27,83783945,1949.11,1564355.48,24.56,19080.43,200244.54,20460870.13
Germany,Europe,2021-03-28,83783945,1970.07,1566325.55,12.89,19093.32,201316.75,20662186.88
Germany,Europe,2021-03-29,83783945,1646.28,1567971.83,17.74,19111.06,202376.89,20864563.77
Germany,Europe,2021-03-30,83783945,1605.73,1569577.56,24.99,19136.05,203424.61,21067988.37
Germany,Europe,2021-03-31,83783945,2439.1,1572016.66,34.12,19170.17,204459.57,21272447.94
Germany,Europe,2021-04-01,83783945,1537.21,1573553.87,12.14,19182.31,205481.43,21477929.37
Germany,Europe,2021-04-02,83783945,2225.35,1575779.22,17.36,19199.66,206489.84,21684419.21
Germany,Europe,2021-04-03,83783945,1664.78,1577444.0,20.1,19219.77,207484.47,21891903.68
Germany,Europe,2021-04-04,83783945,1779.31,1579223.31,25.84,19245.61,208464.99,22100368.67
Germany,Europe,2021-04-05,83783945,1956.74,1581180.05,26.72,19272.33,209431.04,22309799.71
Germany,Europe,2021-04-06,83783945,1523.51,1582703.56,14.18,19286.51,210382.31,22520182.02
Germany,Europe,2021-04-07,83783945,1905.79,1584609.35,25.25,19311.77,211318.47,22731500.49
Germany,Europe,2021-04-08,83783945,965.92,1585575.28,23.61,19335.38,212239.18,22943739.67
Germany,Europe,2021-04-09,83783945,1812.35,1587387.63,23.39,19358.77,213144.12,23156883.79
Germany,Europe,2021-04-10,83783945,771.9,1588159.53,0.0,19358.77,214032.98,23370916.77
Germany,Europe,2021-04-11,83783945,1535.08,1589694.61,20.05,19378.81,214905.43,23585822.2
Germany,Europe,2021-04-12,83783945,1893.22,1591587.83,39.07,19417.88,215761.17,23801583.37
Germany,Europe,2021-04-13,83783945,1792.97,1593380.8,11.22,19429.1,216599.88,24018183.25
Germany,Europe,2021-04-14,83783945,1102.85,1594483.64,13.47,19442.57,217421.26,24235604.51
Germany,Europe,2021-04-15,83783945,1131.23,1595614.87,11.76,19454.33,218225.02,24453829.53
Germany,Europe,2021-04-16,83783945,1284.1,1596898.98,16.18,19470.51,219010.84,24672840.37
Germany,Europe,2021-04-17,83783945,1576.06,1598475.03,20.47,19490.98,219778.46,24892618.83
Germany,Europe,2021-04-18,83783945,786.67,1599261.7,18.56,19509.54,220527.57,25113146.4
Germany,Europe,2021-04-19,83783945,1481.4,1600743.1,18.46,19527.99,221257.9,25334404.3
Germany,Europe,2021-04-20,83783945,1584.46,1602327.56,29.23,19557.22,221969.18,25556373.49
Germany,Europe,2021-04-21,83783945,1367.06,1603694.62,15.46,19572.69,222661.14,25779034.63
Germany,Europe,2021-04-22,83783945,1641.9,1605336.53,16.9,19589.59,223333.51,26002368.14
Germany,Europe,2021-04-23,83783945,1529.51,1606866.04,13.0,19602.59,223986.05,26226354.19
Germany,Europe,2021-04-24,83783945,1256.06,1608122.09,0.54,19603.13,224618.49,26450972.68
Germany,Europe,2021-04-25,83783945,763.66,1608885.75,11.37,19614.5,225230.6,26676203.28
Germany,Europe,2021-04-26,83783945,1484.97,1610370.72,34.25,19648.75,225822.14,26902025.42
Germany,Europe,2021-04-27,83783945,1102.92,1611473.64,16.9,19665.65,226392.88,27128418.3
Germany,Europe,2021-04-28,83783945,1233.58,1612707.22,20.3,19685.95,226942.6,27355360.9
Germany,Europe,2021-04-29,83783945,1604.46,1614311.69,15.95,19701.89,227471.09,27582831.99
Germany,Europe,2021-04-30,83783945,1934.89,1616246.58,21.26,19723.16,227978.13,27810810.12
Germany,Europe,2021-05-01,83783945,1428.84,1617675.41,25.02,19748.18,228463.53,28039273.65
Germany,Europe,2021-05-02,83783945,1640.7,1619316.11,35.76,19783.94,228927.1,28268200.75
Germany,Europe,2021-05-03,83783945,947.11,1620263.22,23.27,19807.21,229368.65,28497569.4
Germany,Europe,2021-05-04,83783945,1545.8,1621809.02,24.99,19832.2,229788.01,28727357.41
Germany,Europe,2021-05-05,83783945,1447.37,1623256.38,17.65,19849.85,230185.01,28957542.42
Germany,Europe,2021-05-06,83783945,1908.32,1625164.7,24.58,19874.43,230559.49,29188101.91
Germany,Europe,2021-05-07,83783945,1299.97,1626464.68,9.57,19884.0,230911.31,29419013.22
Germany,Europe,2021-05-08,83783945,1416.89,1627881.57,5.42,19889.42,231240.31,29650253.53
Germany,Europe,2021-05-09,83783945,1885.66,1629767.23,13.61,19903.03,231546.38,29881799.91
Germany,Europe,2021-05-10,83783945,1497.76,1631264.99,18.37,19921.4,231829.38,30113629.29
Germany,Europe,2021-05-11,83783945,1158.05,1632423.04,11.56,19932.96,232089.21,30345718.5
Germany,Europe,2021-05-12,83783945,2456.67,1634879.71,17.72,19950.69,232325.75,30578044.24
Germany,Europe,2021-05-13,83783945,1204.82,1636084.54,14.16,19964.85,232538.91,30810583.15
Germany,Europe,2021-05-14,83783945,1579.69,1637664.22,16.41,19981.26,232728.6,31043311.75
Germany,Europe,2021-05-15,83783945,1744.95,1639409.17,11.56,19992.81,232894.75,31276206.51
Germany,Europe,2021-05-16,83783945,1739.81,1641148.98,17.92,20010.73,233037.3,31509243.8
Germany,Europe,2021-05-17,83783945,1603.53,1642752.52,16.67,20027.4,233156.17,31742399.98
Germany,Europe,2021-05-18,83783945,1630.33,1644382.85,14.63,20042.03,233251.33,31975651.31
Germany,Europe,2021-05-19,83783945,1639.08,1646021.93,27.08,20069.12,233322.73,32208974.04
Germany,Europe,2021-05-20,83783945,1358.28,1647380.22,1.08,20070.19,233370.35,32442344.39
Germany,Europe,2021-05-21,83783945,2530.23,1649910.44,14.48,20084.67,233394.16,32675738.55
Germany,Europe,2021-05-22,83783945,1730.68,1651641.12,20.79,20105.46,233394.16,32909132.71
Germany,Europe,2021-05-23,83783945,2047.85,1653688.97,25.34,20130.81,233370.35,33142503.06
Germany,Europe,2021-05-24,83783945,1754.26,1655443.23,24.28,20155.09,233322.73,33375825.79
Germany,Europe,2021-05-25,83783945,1780.9,1657224.13,17.06,20172.15,233251.33,33609077.12
Germany,Europe,2021-05-26,83783945,1780.54,1659004.67,14.02,20186.17,233156.17,33842233.3
Germany,Europe,2021-05-27,83783945,1433.57,1660438.24,17.14,20203.32,233037.3,34075270.59
Germany,Europe,2021-05-28,83783945,1957.05,1662395.28,19.95,20223.27,232894.75,34308165.35
Germany,Europe,2021-05-29,83783945,1909.24,1664304.52,35.32,20258.59,232728.6,34540893.95
Germany,Europe,2021-05-30,83783945,2501.31,1666805.82,27.42,20286.01,232538.91,34773432.86
Germany,Europe,2021-05-31,83783945,1713.16,1668518.98,20.13,20306.14,232325.75,35005758.6
Germany,Europe,2021-06-01,83783945,1971.88,1670490.86,43.47,20349.61,232089.21,35237847.81
Germany,Europe,2021-06-02,83783945,1902.42,1672393.28,21.27,20370.88,231829.38,35469677.19
Germany,Europe,2021-06-03,83783945,2765.87,1675159.15,37.64,20408.52,231546.38,35701223.57
Germany,Europe,2021-06-04,83783945,2001.9,1677161.05,29.19,20437.71,231240.31,35932463.88
Germany,Europe,2021-06-05,83783945,2549.29,1679710.33,36.44,20474.16,230911.31,36163375.19
Germany,Europe,2021-06-06,83783945,2739.4,1682449.73,35.19,20509.34,230559.49,36393934.68
Germany,Europe,2021-06-07,83783945,2397.11,1684846.84,30.32,20539.66,230185.01,36624119.69
Germany,Europe,2021-06-08,83783945,2015.82,1686862.66,24.99,20564.65,229788.01,36853907.7
Germany,Europe,2021-06-09,83783945,2070.72,1688933.39,20.24,20584.89,229368.65,37083276.35
Germany,Europe,2021-06-10,83783945,2900.57,1691833.96,37.41,20622.3,228927.1,37312203.45
Germany,Europe,2021-06-11,83783945,2210.9,1694044.86,42.76,20665.06,228463.53,37540666.98
Germany,Europe,2021-06-12,83783945,2842.75,1696887.61,43.8,20708.86,227978.13,37768645.11
Germany,Europe,2021-06-13,83783945,2799.93,1699687.53,36.03,20744.89,227471.09,37996116.2
Germany,Europe,2021-06-14,83783945,2947.2,1702634.74,42.21,20787.11,226942.6,38223058.8
Germany,Europe,2021-06-15,83783945,3036.46,1705671.2,29.48,20816.59,226392.88,38449451.68
Germany,Europe,2021-06-16,83783945,2601.71,1708272.91,29.14,20845.73,225822.14,38675273.82
Germany,Europe,2021-06-17,83783945,2645.01,1710917.91,39.32,20885.05,225230.6,38900504.42
Germany,Europe,2021-06-18,83783945,3295.45,1714213.36,51.44,20936.49,224618.49,39125122.91
Germany,Europe,2021-06-19,83783945,2884.56,1717097.92,28.45,20964.94,223986.05,39349108.96
Germany,Europe,2021-06-20,83783945,2202.67,1719300.59,22.56,20987.5,223333.51,39572442.47
Germany,Europe,2021-06-21,83783945,3453.44,1722754.03,58.89,21046.4,222661.14,39795103.61
Germany,Europe,2021-06-22,83783945,2925.58,1725679.61,35.88,21082.27,221969.18,40017072.8
Germany,Europe,2021-06-23,83783945,3514.38,1729193.99,56.76,21139.03,221257.9,40238330.7
Germany,Europe,2021-06-24,83783945,3901.67,1733095.66,48.47,21187.51,220527.57,40458858.27
Germany,Europe,2021-06-25,83783945,3484.0,1736579.66,43.78,21231.28,219778.46,40678636.73
Germany,Europe,2021-06-26,83783945,3891.23,1740470.89,44.25,21275.54,219010.84,40897647.57
Germany,Europe,2021-06-27,83783945,3661.73,1744132.62,51.48,21327.02,218225.02,41115872.59
Germany,Europe,2021-06-28,83783945,4229.25,1748361.88,61.61,21388.63,217421.26,41333293.85
Germany,Europe,2021-06-29,83783945,3368.21,1751730.09,32.14,21420.77,216599.88,41549893.73
Germany,Europe,2021-06-30,83783945,3803.88,1755533.96,42.83,21463.6,215761.17,41765654.9
Germany,Europe,2021-07-01,83783945,4109.64,1759643.6,56.64,21520.23,214905.43,41980560.33
Germany,Europe,2021-07-02,83783945,3875.11,1763518.71,45.46,21565.7,214032.98,42194593.31
Germany,Europe,2021-07-03,83783945,4413.17,1767931.87,49.01,21614.71,213144.12,42407737.43
Germany,Europe,2021-07-04,83783945,3927.19,1771859.06,55.2,21669.91,212239.18,42619976.61
Germany,Europe,2021-07-05,83783945,4871.54,1776730.6,67.29,21737.2,211318.47,42831295.08
Germany,Europe,2021-07-06,83783945,4959.19,1781689.78,55.91,21793.11,210382.31,43041677.39
Germany,Europe,2021-07-07,83783945,4384.58,1786074.36,54.31,21847.42,209431.04,43251108.43
Germany,Europe,2021-07-08,83783945,4548.93,1790623.3,44.92,21892.34,208464.99,43459573.42
Germany,Europe,2021-07-09,83783945,4842.48,1795465.78,50.95,21943.29,207484.47,43667057.89
Germany,Europe,2021-07-10,83783945,4079.91,1799545.68,49.95,21993.24,206489.84,43873547.73
Germany,Europe,2021-07-11,83783945,4106.39,1803652.07,49.53,22042.77,205481.43,44079029.16
Germany,Europe,2021-07-12,83783945,5075.58,1808727.65,53.17,22095.94,204459.57,44283488.73
Germany,Europe,2021-07-13,83783945,4802.02,1813529.67,51.9,22147.84,203424.61,44486913.33
Germany,Europe,2021-07-14,83783945,4697.15,1818226.81,47.85,22195.68,202376.89,44689290.22
Germany,Europe,2021-07-15,83783945,4850.59,1823077.4,61.85,22257.53,201316.75,44890606.97
Germany,Europe,2021-07-16,83783945,4081.78,1827159.18,33.24,22290.77,200244.54,45090851.5
Germany,Europe,2021-07-17,83783945,4920.29,1832079.47,50.95,22341.72,199160.6,45290012.1
Germany,Europe,2021-07-18,83783945,4793.36,1836872.83,42.62,22384.34,198065.29,45488077.39
Germany,Europe,2021-07-19,83783945,5448.0,1842320.82,68.73,22453.07,196958.94,45685036.33
Germany,Europe,2021-07-20,83783945,5544.44,1847865.27,52.11,22505.18,195841.91,45880878.24
Germany,Europe,2021-07-21,83783945,5467.26,1853332.53,65.86,22571.04,194714.54,46075592.78
Germany,Europe,2021-07-22,83783945,5472.76,1858805.29,78.79,22649.83,193577.18,46269169.96
Germany,Europe,2021-07-23,83783945,4878.84,1863684.13,71.93,22721.76,192430.18,46461600.14
Germany,Europe,2021-07-24,83783945,5677.81,1869361.93,53.69,22775.45,191273.88,46652874.02
Germany,Europe,2021-07-25,83783945,5759.1,1875121.03,71.5,22846.94,190108.64,46842982.66
Germany,Europe,2021-07-26,83783945,6041.87,1881162.9,64.59,22911.53,188934.78,47031917.44
Germany,Europe,2021-07-27,83783945,6414.14,1887577.04,67.42,22978.96,187752.67,47219670.11
Germany,Europe,2021-07-28,83783945,5146.52,1892723.57,60.85,23039.81,186562.64,47406232.75
Germany,Europe,2021-07-29,83783945,5668.49,1898392.06,77.85,23117.66,185365.03,47591597.78
Germany,Europe,2021-07-30,83783945,5609.56,1904001.62,72.11,23189.77,184160.18,47775757.96
Germany,Europe,2021-07-31,83783945,5993.93,1909995.55,66.21,23255.98,182948.44,47958706.4
Germany,Europe,2021-08-01,83783945,6001.7,1915997.25,77.66,23333.64,181730.13,48140436.53
Germany,Europe,2021-08-02,83783945,5977.77,1921975.03,53.78,23387.42,180505.59,48320942.12
Germany,Europe,2021-08-03,83783945,6481.23,1928456.26,71.75,23459.17,179275.16,48500217.28
Germany,Europe,2021-08-04,83783945,5797.09,1934253.35,62.97,23522.15,178039.16,48678256.44
Germany,Europe,2021-08-05,83783945,5878.31,1940131.66,71.17,23593.31,176797.92,48855054.35
Germany,Europe,2021-08-06,83783945,5943.4,1946075.06,69.7,23663.01,175551.76,49030606.11
Germany,Europe,2021-08-07,83783945,6233.96,1952309.02,73.68,23736.69,174301.0,49204907.11
Germany,Europe,2021-08-08,83783945,5987.25,1958296.26,70.45,23807.13,173045.98,49377953.09
Germany,Europe,2021-08-09,83783945,6456.37,1964752.63,77.66,23884.79,171786.99,49549740.08
Germany,Europe,2021-08-10,83783945,6470.48,1971223.11,81.97,23966.76,170524.35,49720264.43
Germany,Europe,2021-08-11,83783945,6307.01,1977530.12,76.88,24043.64,169258.37,49889522.8
Germany,Europe,2021-08-12,83783945,6940.83,1984470.96,81.02,24124.65,167989.36,50057512.16
Germany,Europe,2021-08-13,83783945,6665.7,1991136.66,83.2,24207.85,166717.63,50224229.79
Germany,Europe,2021-08-14,83783945,7108.73,1998245.39,91.91,24299.77,165443.45,50389673.24
Germany,Europe,2021-08-15,83783945,6717.52,2004962.91,76.16,24375.93,164167.15,50553840.39
Germany,Europe,2021-08-16,83783945,6825.0,2011787.91,81.42,24457.35,162888.99,50716729.39
Germany,Europe,2021-08-17,83783945,6682.83,2018470.74,89.49,24546.84,161609.28,50878338.67
Germany,Europe,2021-08-18,83783945,6922.28,2025393.02,74.25,24621.09,160328.3,51038666.97
Germany,Europe,2021-08-19,83783945,7217.57,2032610.59,101.05,24722.14,159046.32,51197713.28
Germany,Europe,2021-08-20,83783945,6866.42,2039477.01,71.68,24793.82,157763.62,51355476.9
Germany,Europe,2021-08-21,83783945,7232.45,2046709.46,84.03,24877.85,156480.47,51511957.37
Germany,Europe,2021-08-22,83783945,6805.66,2053515.12,74.07,24951.91,155197.14,51667154.5
Germany,Europe,2021-08-23,83783945,7393.37,2060908.49,106.22,25058.14,153913.89,51821068.39
Germany,Europe,2021-08-24,83783945,6960.77,2067869.26,79.5,25137.64,152630.98,51973699.37
Germany,Europe,2021-08-25,83783945,7496.26,2075365.52,85.95,25223.59,151348.66,52125048.03
Germany,Europe,2021-08-26,83783945,7252.34,2082617.86,84.06,25307.65,150067.19,52275115.22
Germany,Europe,2021-08-27,83783945,7794.53,2090412.39,94.3,25401.95,148786.8,52423902.02
Germany,Europe,2021-08-28,83783945,6887.81,2097300.2,80.03,25481.98,147507.75,52571409.77
Germany,Europe,2021-08-29,83783945,6802.93,2104103.13,80.57,25562.55,146230.26,52717640.03
Germany,Europe,2021-08-30,83783945,7130.07,2111233.21,57.33,25619.88,144954.56,52862594.59
Germany,Europe,2021-08-31,83783945,6885.57,2118118.78,83.08,25702.96,143680.89,53006275.48
Germany,Europe,2021-09-01,83783945,6908.93,2125027.7,83.05,25786.01,142409.46,53148684.94
Germany,Europe,2021-09-02,83783945,7631.37,2132659.07,99.88,25885.89,141140.5,53289825.45
Germany,Europe,2021-09-03,83783945,7431.54,2140090.61,99.65,25985.54,139874.21,53429699.66
Germany,Europe,2021-09-04,83783945,7282.5,2147373.11,85.89,26071.43,138610.81,53568310.47
Germany,Europe,2021-09-05,83783945,7330.54,2154703.64,94.5,26165.93,137350.49,53705660.96
Germany,Europe,2021-09-06,83783945,7270.72,2161974.37,78.44,26244.37,136093.47,53841754.43
Germany,Europe,2021-09-07,83783945,8069.34,2170043.71,102.97,26347.34,134839.92,53976594.35
Germany,Europe,2021-09-08,83783945,7244.42,2177288.12,82.35,26429.69,133590.04,54110184.39
Germany,Europe,2021-09-09,83783945,7047.39,2184335.51,75.09,26504.78,132344.02,54242528.41
Germany,Europe,2021-09-10,83783945,7795.2,2192130.71,92.06,26596.84,131102.04,54373630.44
Germany,Europe,2021-09-11,83783945,7445.67,2199576.38,100.55,26697.39,129864.26,54503494.7
Germany,Europe,2021-09-12,83783945,8237.5,2207813.87,100.3,26797.69,128630.87,54632125.58
Germany,Europe,2021-09-13,83783945,7340.65,2215154.52,100.06,26897.75,127402.03,54759527.61
Germany,Europe,2021-09-14,83783945,7819.95,2222974.48,87.85,26985.6,126177.9,54885705.51
Germany,Europe,2021-09-15,83783945,7899.81,2230874.28,103.18,27088.78,124958.64,55010664.14
Germany,Europe,2021-09-16,83783945,7333.9,2238208.19,82.79,27171.57,123744.4,55134408.54
Germany,Europe,2021-09-17,83783945,7249.83,2245458.01,88.8,27260.37,122535.33,55256943.87
Germany,Europe,2021-09-18,83783945,7760.96,2253218.98,94.87,27355.23,121331.57,55378275.43
Germany,Europe,2021-09-19,83783945,7692.49,2260911.47,97.6,27452.84,120133.26,55498408.7
Germany,Europe,2021-09-20,83783945,6985.53,2267897.0,85.83,27538.67,118940.55,55617349.24
Germany,Europe,2021-09-21,83783945,7070.44,2274967.44,78.93,27617.6,117753.55,55735102.79
Germany,Europe,2021-09-22,83783945,6561.97,2281529.4,85.79,27703.39,116572.39,55851675.18
Germany,Europe,2021-09-23,83783945,7640.63,2289170.03,105.54,27808.93,115397.2,55967072.38
Germany,Europe,2021-09-24,83783945,7321.35,2296491.38,83.19,27892.11,114228.1,56081300.48
Germany,Europe,2021-09-25,83783945,7335.2,2303826.58,73.34,27965.45,113065.19,56194365.67
Germany,Europe,2021-09-26,83783945,6777.15,2310603.73,85.32,28050.77,111908.59,56306274.26
Germany,Europe,2021-09-27,83783945,6960.29,2317564.01,80.87,28131.65,110758.4,56417032.67
Germany,Europe,2021-09-28,83783945,7151.07,2324715.09,84.76,28216.41,109614.73,56526647.4
Germany,Europe,2021-09-29,83783945,7055.08,2331770.17,89.11,28305.52,108477.67,56635125.07
Germany,Europe,2021-09-30,83783945,7301.99,2339072.16,83.97,28389.49,107347.31,56742472.38
Germany,Europe,2021-10-01,83783945,7433.64,2346505.8,87.05,28476.55,106223.74,56848696.12
Germany,Europe,2021-10-02,83783945,7990.83,2354496.63,95.09,28571.64,105107.05,56953803.17
Germany,Europe,2021-10-03,83783945,7154.89,2361651.52,97.62,28669.25,103997.33,57057800.5
Germany,Europe,2021-10-04,83783945,7516.12,2369167.64,90.43,28759.69,102894.64,57160695.13
Germany,Europe,2021-10-05,83783945,6797.5,2375965.14,71.68,28831.37,101799.06,57262494.19
Germany,Europe,2021-10-06,83783945,6462.49,2382427.63,67.98,28899.35,100710.67,57363204.86
Germany,Europe,2021-10-07,83783945,6884.63,2389312.26,83.73,28983.08,99629.52,57462834.38
Germany,Europe,2021-10-08,83783945,6406.46,2395718.71,67.84,29050.93,98555.69,57561390.07
Germany,Europe,2021-10-09,83783945,6927.07,2402645.78,70.63,29121.55,97489.23,57658879.3
Germany,Europe,2021-10-10,83783945,6603.63,2409249.41,84.33,29205.88,96430.2,57755309.51
Germany,Europe,2021-10-11,83783945,6146.25,2415395.66,79.23,29285.11,95378.66,57850688.16
Germany,Europe,2021-10-12,83783945,7389.95,2422785.61,85.73,29370.84,94334.65,57945022.81
Germany,Europe,2021-10-13,83783945,6544.97,2429330.59,80.89,29451.73,93298.21,58038321.02
Germany,Europe,2021-10-14,83783945,6109.43,2435440.02,74.82,29526.55,92269.4,58130590.43
Germany,Europe,2021-10-15,83783945,6945.18,2442385.2,88.16,29614.71,91248.26,58221838.69
Germany,Europe,2021-10-16,83783945,6322.81,2448708.01,80.71,29695.43,90234.81,58312073.5
Germany,Europe,2021-10-17,83783945,6905.19,2455613.2,62.02,29757.44,89229.11,58401302.61
Germany,Europe,2021-10-18,83783945,6211.61,2461824.81,72.62,29830.06,88231.16,58489533.77
Germany,Europe,2021-10-19,83783945,6222.53,2468047.34,78.81,29908.87,87241.02,58576774.79
Germany,Europe,2021-10-20,83783945,6475.01,2474522.35,74.42,29983.29,86258.69,58663033.48
Germany,Europe,2021-10-21,83783945,6503.38,2481025.72,78.33,30061.62,85284.21,58748317.7
Germany,Europe,2021-10-22,83783945,6505.15,2487530.87,84.07,30145.68,84317.6,58832635.29
Germany,Europe,2021-10-23,83783945,6144.25,2493675.12,74.38,30220.06,83358.87,58915994.16
Germany,Europe,2021-10-24,83783945,6299.22,2499974.34,87.65,30307.72,82408.03,58998402.19
Germany,Europe,2021-10-25,83783945,6312.84,2506287.18,84.77,30392.49,81465.11,59079867.3
Germany,Europe,2021-10-26,83783945,6058.89,2512346.07,71.76,30464.24,80530.1,59160397.4
Germany,Europe,2021-10-27,83783945,5874.78,2518220.86,68.91,30533.16,79603.03,59240000.43
Germany,Europe,2021-10-28,83783945,5354.12,2523574.98,41.45,30574.6,78683.89,59318684.32
Germany,Europe,2021-10-29,83783945,6004.22,2529579.19,69.44,30644.04,77772.68,59396457.0
Germany,Europe,2021-10-30,83783945,5743.11,2535322.31,58.09,30702.13,76869.42,59473326.42
Germany,Europe,2021-10-31,83783945,5516.8,2540839.1,67.97,30770.11,75974.09,59549300.51
Germany,Europe,2021-11-01,83783945,6041.38,2546880.49,73.72,30843.83,75086.7,59624387.21
Germany,Europe,2021-11-02,83783945,5026.47,2551906.95,65.88,30909.71,74207.23,59698594.45
Germany,Europe,2021-11-03,83783945,6033.14,2557940.09,83.57,30993.28,73335.69,59771930.14
Germany,Europe,2021-11-04,83783945,5380.97,2563321.06,64.36,31057.64,72472.06,59844402.2
Germany,Europe,2021-11-05,83783945,5430.49,2568751.56,83.41,31141.05,71616.33,59916018.53
Germany,Europe,2021-11-06,83783945,5111.29,2573862.85,63.2,31204.25,70768.49,59986787.02
Germany,Europe,2021-11-07,83783945,4595.91,2578458.76,44.67,31248.92,69928.52,60056715.54
Germany,Europe,2021-11-08,83783945,5060.03,2583518.79,56.22,31305.14,69096.41,60125811.96
Germany,Europe,2021-11-09,83783945,5155.28,2588674.06,58.88,31364.02,68272.14,60194084.1
Germany,Europe,2021-11-10,83783945,5203.77,2593877.83,67.18,31431.2,67455.69,60261539.79
Germany,Europe,2021-11-11,83783945,4826.55,2598704.38,50.34,31481.54,66647.04,60328186.83
Germany,Europe,2021-11-12,83783945,4057.07,2602761.45,46.3,31527.84,65846.16,60394032.99
Germany,Europe,2021-11-13,83783945,4213.34,2606974.8,49.27,31577.12,65053.03,60459086.02
Germany,Europe,2021-11-14,83783945,5399.5,2612374.3,61.21,31638.33,64267.63,60523353.65
Germany,Europe,2021-11-15,83783945,4227.22,2616601.52,57.22,31695.54,63489.93,60586843.58
Germany,Europe,2021-11-16,83783945,5037.36,2621638.88,65.58,31761.12,62719.9,60649563.47
Germany,Europe,2021-11-17,83783945,4139.27,2625778.15,59.0,31820.13,61957.5,60711520.97
Germany,Europe,2021-11-18,83783945,4330.69,2630108.84,49.32,31869.45,61202.72,60772723.69
Germany,Europe,2021-11-19,83783945,4541.8,2634650.65,64.12,31933.57,60455.51,60833179.21
Germany,Europe,2021-11-20,83783945,3964.46,2638615.11,36.66,31970.23,59715.85,60892895.06
Germany,Europe,2021-11-21,83783945,4737.5,2643352.61,45.74,32015.97,58983.7,60951878.76
Germany,Europe,2021-11-22,83783945,4135.61,2647488.21,39.92,32055.89,58259.02,61010137.78
Germany,Europe,2021-11-23,83783945,4199.49,2651687.7,50.47,32106.36,57541.78,61067679.56
Germany,Europe,2021-11-24,83783945,3873.86,2655561.56,56.11,32162.46,56831.94,61124511.5
Germany,Europe,2021-11-25,83783945,4127.69,2659689.25,44.72,32207.18,56129.46,61180640.96
Germany,Europe,2021-11-26,83783945,4379.62,2664068.87,48.74,32255.92,55434.31,61236075.26
Germany,Europe,2021-11-27,83783945,3711.34,2667780.21,42.81,32298.73,54746.43,61290821.7
Germany,Europe,2021-11-28,83783945,4293.3,2672073.51,56.1,32354.83,54065.8,61344887.5
Germany,Europe,2021-11-29,83783945,3404.83,2675478.34,37.04,32391.87,53392.37,61398279.87
Germany,Europe,2021-11-30,83783945,3817.73,2679296.07,41.55,32433.41,52726.1,61451005.97
Germany,Europe,2021-12-01,83783945,3653.34,2682949.4,33.08,32466.49,52066.94,61503072.9
Germany,Europe,2021-12-02,83783945,3040.45,2685989.86,31.91,32498.4,51414.85,61554487.75
Germany,Europe,2021-12-03,83783945,3422.09,2689411.95,50.48,32548.89,50769.78,61605257.53
Germany,Europe,2021-12-04,83783945,3283.15,2692695.11,40.13,32589.01,50131.7,61655389.23
Germany,Europe,2021-12-05,83783945,2915.81,2695610.91,29.07,32618.08,49500.55,61704889.78
Germany,Europe,2021-12-06,83783945,3274.13,2698885.04,49.18,32667.26,48876.29,61753766.06
Germany,Europe,2021-12-07,83783945,3135.01,2702020.06,32.94,32700.2,48258.87,61802024.93
